title,text,category,publication_date,source,image,link
STJ decide quando print da tela de celular serve como prova em processos,A 5ª Turma se manifestou sobre o tema durante o julgamento de um habeas corpus,tecnologia,2024-05-02 15:20:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/12/uso_de_smartphone_e_celular050720211238-300x200.jpg,https://www.cartacapital.com.br/tecnologia/stj-decide-quando-print-da-tela-de-celular-serve-como-prova-em-processos/
Bienal do Livro de Aracaju 'desconvida' agente rodoviário preso por envolvimento na morte de Genivaldo,"Paulo Rodolpho Nascimento chegou a ser anunciado como um dos palestrantes. O post nas redes contudo, foi removido dias depois",sociedade,2024-05-02 14:50:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/PRF-300x173.jpg,https://www.cartacapital.com.br/sociedade/bienal-do-livro-de-aracaju-recua-sobre-participacao-de-prf-preso-por-envolvimento-na-morte-de-genivaldo/
Polícia invade Universidade da Califórnia e desmonta acampamento pró-Palestina,Onda de protestos contra a guerra em Gaza avança nos Estados Unidos,cartaexpressa,2024-05-02 09:12:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/UCLA-300x169.png,https://www.cartacapital.com.br/cartaexpressa/policia-invade-universidade-da-california-e-desmonta-acampamento-pro-palestina/
Brasileiro é apontado como autor do ataque com espada que deixou um adolescente morto em Londres,Marcus Arduini Monzo também possui nacionalidade espanhola e está preso desde terça-feira,mundo,2024-05-02 09:05:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/1-300x199.jpg,https://www.cartacapital.com.br/mundo/brasileiro-e-apontado-como-autor-do-ataque-com-espada-que-deixou-um-adolescente-morto-em-londres/
Macron reafirma possibilidade de envio de tropas ocidentais à Ucrânia,"A polêmica possibilidade já havia sido aventada no início do ano pelo francês, mas foi rejeitada por aliados naquela ocasião",mundo,2024-05-02 08:54:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/03/000_33BF4KN-300x200.jpg,https://www.cartacapital.com.br/mundo/macron-reafirma-possibilidade-de-envio-de-tropas-ocidentais-a-ucrania/
"Com previsão de chuvas fortes até domingo, Rio Grande do Sul decreta calamidade pública","Em quatro dias, o estado teve o triplo da chuva esperada para esta época do ano",sociedade,2024-05-02 08:15:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/000_34QN7GJ-300x200.jpg,https://www.cartacapital.com.br/sociedade/com-previsao-de-chuvas-fortes-ate-domingo-rio-grande-do-sul-decreta-calamidade-publica/
"OCDE revisa para cima projeções de crescimento global; economia brasileira deve crescer 1,9%","Crescimento do Brasil, diz a OCDE, será impulsionado pelo robusto crescimento do mercado de trabalho, aumento do salário mínimo e diminuição da inflação",economia,2024-05-02 07:59:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/000_34PZ24R-300x201.jpg,https://www.cartacapital.com.br/economia/ocde-revisa-para-cima-projecoes-de-crescimento-global-economia-brasileira-deve-crescer-19/
INSS começa a pagar 13º antecipado a quem recebe acima do mínimo,Pagamento para quem ganha um salário mínimo começou no último dia 24,economia,2024-05-02 07:37:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/09/real_moeda_dinheiro_mcajr_2904223667-300x179.jpg,https://www.cartacapital.com.br/economia/inss-comeca-a-pagar-13o-antecipado-a-quem-recebe-acima-do-minimo/
Senado do Arizona aprova revogação de lei antiaborto de 1864,"O resultado apertado, de 16 votos a favor e 14 contrários, foi possível graças ao apoio de dois senadores do Partido Republicano",mundo,2024-05-02 06:52:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/000_34Q74EA-300x200.jpg,https://www.cartacapital.com.br/mundo/senado-do-arizona-aprova-revogacao-de-lei-antiaborto-de-1864/
Irã anuncia sanções contra EUA e Reino Unido por apoio a Israel,Teerã também anunciou sanções contra a empresa de defesa americana Lockheed Martin e o grupo de petróleo Chevron,mundo,2024-05-02 06:40:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/000_34QM2UA-300x200.jpg,https://www.cartacapital.com.br/mundo/ira-anuncia-sancoes-contra-eua-e-reino-unido-por-apoio-a-israel/
Lula irá ao Rio Grande do Sul após fortes chuvas no estado,"O governador Eduardo Leite decretou, na noite desta quarta-feira, estado de calamidade pública em todo o Rio Grande do Sul",politica,2024-05-02 06:27:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/000_34QM9M4-300x200.jpg,https://www.cartacapital.com.br/politica/lula-ira-ao-rio-grande-do-sul-apos-fortes-chuvas-no-estado/
EUA pedem que Hamas aceite trégua em Gaza e que Israel não invada Rafah,"O secretário de Estado, Antony Blinken, disse que o país está determinado a conseguir um cessar-fogo que traga os reféns para casa",mundo,2024-05-01 19:31:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/Captura-de-Tela-2024-02-16-às-13.37.56-300x168.png,https://www.cartacapital.com.br/mundo/eua-pede-que-hamas-aceite-tregua-em-gaza-e-que-israel-nao-invada-rafah/
Sobre o investimento estrangeiro,O programa do governo de garantias para investimentos considerados sustentáveis gera risco fiscal e risco cambial,opiniao,2024-05-02 17:48:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/12/1291-amorim-300x200.jpg,https://www.cartacapital.com.br/opiniao/sobre-o-investimento-estrangeiro/
Jovens radicalizados,Precisamos decifrar o que está na raiz dos recorrentes ataques em escolas protagonizados por adolescentes,opiniao,2024-05-02 17:48:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2019/06/bullying-679274_1920-300x200.jpg,https://www.cartacapital.com.br/opiniao/jovens-radicalizados/
Cartas Capitais,"E o salário, ó… A data não celebra o “Dia do Trabalho”, como querem alguns, de congratulações entre patrões e empregados. A efeméride lembra as lutas dos trabalhadores e das trabalhadoras de todo o mundo por dignidade e direitos. O 1º de Maio, portanto, é […]",carta-capital,2024-05-02 17:47:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2022/10/cartas-300x214.png,https://www.cartacapital.com.br/carta-capital/cartas-capitais-112/
Israel/ Entre a condenação e o cessar-fogo,Os EUA tentam barrar um despacho do TPI contra Netanyahu,carta-capital,2024-05-02 17:47:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/1309-semana-300x200.jpg,https://www.cartacapital.com.br/carta-capital/israel-entre-a-condenacao-e-o-cessar-fogo/
CARTUM: 1º de Maio,,venes-2,2024-05-02 17:47:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/CartaCapital_1309_corte-300x200.jpg,https://www.cartacapital.com.br/venes-2/cartum-1o-de-maio/
Turquia suspende suas relações comerciais com Israel,"Segundo o governo turco, a decisão valerá até Israel viabilizar um 'fluxo ininterrupto' de ajuda para Gaza",mundo,2024-05-02 17:36:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/10/CAPA-para-matéria-1064-×-614-px-2023-10-01T110419.409-300x173.png,https://www.cartacapital.com.br/mundo/turquia-suspende-suas-relacoes-comerciais-com-israel/
Chuvas no RS: governo facilita saque e antecipa pagamentos do Bolsa Família no estado,"Com a medida, todos os beneficiários do programa no Rio Grande do Sul poderão sacar o auxílio a partir do dia 17 de maio",cartaexpressa,2024-05-02 17:27:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/CAPA-para-materia@-55-300x173.png,https://www.cartacapital.com.br/cartaexpressa/chuvas-no-rs-governo-facilita-saque-e-antecipa-pagamentos-do-bolsa-familia-no-estado/
A culpa é (só) do caipira?,"Acadêmicos divergem sobre o peso da América profunda na ascensão de Donald Trump e das ameaças à democracia
",mundo,2024-05-02 17:23:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/000_CS350-300x200.jpg,https://www.cartacapital.com.br/mundo/a-culpa-e-so-do-caipira/
Chiquinho Brazão tenta tirar deputada do PT da relatoria de processo que pode cassar seu mandato,Jack Rocha (PT-ES) foi designada para a função na semana passada,politica,2024-05-02 17:16:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/jack-rocha-brazao-300x173.png,https://www.cartacapital.com.br/politica/chiquinho-brazao-tenta-tirar-deputada-do-pt-da-relatoria-de-processo-que-pode-cassar-seu-mandato/
Deputado do PT defende ampliar via MP o poder de voto do governo na Eletrobras,"A União, porém, debate o assunto no Supremo Tribunal Federal",economia,2024-05-02 17:04:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/12/img20231214132145128-768x473-300x185.jpg,https://www.cartacapital.com.br/economia/deputado-do-pt-defende-ampliar-via-mp-o-poder-de-voto-do-governo-na-eletrobras/
"Não faltarão recursos do governo federal para o RS, diz Lula em meio a chuvas",O Planalto atendeu a um pedido do governador Eduardo Leite (PSDB) e encaminhou equipes das Forças Armadas,politica,2024-05-02 14:32:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/RS-300x173.jpg,https://www.cartacapital.com.br/politica/nao-faltarao-recursos-do-governo-federal-para-o-rs-diz-lula-em-meio-a-chuvas/
Lula exclui vídeo em que defende voto em Boulos no 1º de Maio,"A remoção ocorreu horas após uma decisão do TRE-SP, a partir de um pedido do partido Novo",politica,2024-05-02 14:17:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/CAPA-para-materia@-52-300x173.png,https://www.cartacapital.com.br/politica/justica-eleitoral-manda-retirar-do-ar-video-em-que-lula-defende-voto-em-boulos/
Fundação Palmares certifica comunidades no Ceará e em Minas, Quilombolas vivem em Aurora (CE) e em Santa Helena de Minas,sociedade,2024-05-02 14:11:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/quilombo-300x179.png,https://www.cartacapital.com.br/sociedade/fundacao-palmares-certifica-comunidades-no-ceara-e-em-minas/
Promotoria acusa Trump de desacatar nova ordem de juiz em Nova York,Donald Trump é acusado de falsificar documentos contábeis para ocultar o pagamento de 130 mil dólares à atriz pornô Stormy Daniels a poucos dias das eleições de 2016,mundo,2024-05-02 14:08:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2022/09/063_1243314092-300x179.jpg,https://www.cartacapital.com.br/mundo/promotoria-acusa-trump-de-desacatar-nova-ordem-de-juiz-em-nova-york/
STF confirma a condenação de ex-PM por tráfico internacional de drogas,A 2ª Turma da Corte referendou uma decisão do ministro Dias Toffoli,cartaexpressa,2024-05-02 13:59:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53513264248_ba54dc7113_k-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/stf-confirma-a-condenacao-de-ex-pm-por-trafico-internacional-de-drogas/
Justiça manda soltar PMs suspeitos de tortura contra colega em curso de formação,O soldado Danilo Martins alega ter sido agredido e humilhado até desistir da formação,justica,2024-05-02 13:32:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/policial_agressao-300x180.jpg,https://www.cartacapital.com.br/justica/justica-manda-soltar-pms-suspeitos-de-tortura-contra-colega-em-curso-de-formacao/
Congresso diz ao STF ser contra a possibilidade de candidato sem partido disputar eleição,Advogado quer concorrer à prefeitura de Londrina sem se filiar a uma legenda. O caso tramita sob a relatoria de Gilmar Mendes,politica,2024-05-02 12:58:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/52884914328_bfacd10359_k-300x200.jpg,https://www.cartacapital.com.br/politica/congresso-diz-ao-stf-ser-contra-a-possibilidade-de-candidato-sem-partido-disputar-eleicao/
As mudanças no Imposto de Renda após Lula sancionar lei que amplia isenção,A faixa de isenção chegará a R$ 2.824 por mês e haverá alterações nas categorias de renda do imposto,economia,2024-05-02 12:43:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/53691679327_ca06380ad9_k-300x234.jpg,https://www.cartacapital.com.br/economia/as-mudancas-no-imposto-de-renda-apos-lula-sancionar-lei-que-amplia-isencao/
Boate Kiss: PGR pede que Supremo restabeleça condenações via júri,O júri havia sido anulado pelo Tribunal de Justiça do Rio Grande do Sul por alegação de irregularidades na condução do julgamento,justica,2024-05-02 12:30:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/08/901152-boate-kiss_um-ano_tragedia_santa-maria__wdo2168a-300x179.jpg,https://www.cartacapital.com.br/justica/boate-kiss-pgr-pede-que-supremo-restabeleca-condenacoes-via-juri/
Serra do Curral: Atos do governo Zema beneficiaram exploração que gerou danos de R$ 30 mi,Caso envolve coação e uso inapropriado de TACs para manter mineração irregular que pode ter contaminado rio das Velhas,politica,2024-05-02 12:22:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/capapublica-300x161.png,https://www.cartacapital.com.br/politica/serra-do-curral-atos-do-governo-zema-beneficiaram-exploracao-que-gerou-danos-de-r-30-mi/
Reino Unido confirma prisões de migrantes que serão expulsos para Ruanda,O Parlamento revogou uma liminar da Suprema Corte que apontava que a remoção dos migrantes ao país os exporia a riscos de maus-tratos,mundo,2024-05-01 13:45:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/Rishi-Sunak-300x180.jpg,https://www.cartacapital.com.br/mundo/reino-unido-confirma-prisoes-de-migrantes-que-serao-expulsos-para-ruanda/
Sobrinha que levou homem morto a banco é investigada por homicídio,O caso estava sendo apurado inicialmente como vilipêndio de cadáver e tentativa de furto mediante fraude,sociedade,2024-05-01 13:23:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/Idoso-Banco-300x173.png,https://www.cartacapital.com.br/sociedade/sobrinha-que-levou-homem-morto-a-banco-e-investigada-por-homicidio/
"Morre Paul Auster, o mestre de 'A trilogia de Nova York'","O escritor americano morreu em sua casa no Brooklyn, cercado por sua família",mundo,2024-05-01 13:08:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/Paul-Auster-300x180.jpg,https://www.cartacapital.com.br/mundo/morre-paul-auster-o-mestre-de-a-trilogia-de-nova-york/
"Em meio à greve de servidores federais, Lula participa de ato do 1º de Maio em SP",O presidente deverá encontrar lideranças da educação que protagonizam a paralisação de universidades e institutos federais,cartaexpressa,2024-05-01 12:32:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/000_34P66ED-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/em-meio-a-greve-de-servidores-federais-lula-participa-de-ato-no-1o-de-maio-em-sp/
"Disco traz registro ao vivo de D. Ivone Lara, representação maior da mulher sambista","A cantora apresenta a riqueza de suas composições, cantadas com sucesso até hoje nas rodas de samba pelo país afora",blogs,2024-05-01 12:16:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/ivone_lara-300x180.jpg,https://www.cartacapital.com.br/blogs/augusto-diniz/disco-traz-registro-ao-vivo-de-d-ivone-lara-representacao-maior-da-mulher-sambista/
Tensão se eleva em protestos em universidades dos EUA,"Em Columbia, epicentro dos protestos, polícia libera prédio ocupado por ativistas e prende dezenas",mundo,2024-05-01 11:28:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/CAPA-para-materia@-50-300x173.png,https://www.cartacapital.com.br/mundo/tensao-se-eleva-em-protestos-em-universidades-dos-eua/
Pastor evangélico diz que algumas crianças abusadas têm culpa pelo crime,"A declaração foi feita pelo pastor Jonas Felício Pimentel, líder da igreja evangélica Tabernáculo da Fé de Goiânia, durante um culto",cartaexpressa,2024-05-01 11:06:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/Jonas-Felício-Pimentel-300x180.jpg,https://www.cartacapital.com.br/cartaexpressa/pastor-evangelico-diz-que-algumas-criancas-abusadas-tem-culpa-pelo-crime/
Vacinação contra a gripe será ampliada para pessoas acima de seis meses de idade,"Segundo o Ministério da Saúde, a medida se justifica pelo fato de que os casos de influenza estão crescendo no país ",cartaexpressa,2024-05-01 10:50:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/05/vac_abr0104232152-300x225.jpg,https://www.cartacapital.com.br/cartaexpressa/vacinacao-contra-a-gripe-sera-ampliada-para-pessoas-acima-de-seis-meses-de-idade/
Sobe para dez o número de mortos pelas chuvas no RS,A Força Aérea Brasileira enviou dois helicópteros para auxiliar no resgate dos atingidos pelas enchentes na região de Santa Maria,cartaexpressa,2024-05-01 10:11:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/FAB-300x169.png,https://www.cartacapital.com.br/cartaexpressa/sobe-para-oito-o-numero-de-mortos-pelas-chuvas-no-rs/
Desabamento em estrada mata 24 pessoas no sul da China,Um trecho de 18 metros da rodovia entre a cidade de Meizhou e o condado de Dabu afundou às 2h10 locais,mundo,2024-05-01 09:57:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/05/china_estrada-300x180.jpg,https://www.cartacapital.com.br/mundo/desabamento-em-estrada-mata-24-pessoas-no-sul-da-china/
Justiça de SP nega novo pedido de prisão contra motorista da Porsche,Fernando Sastre de Andrade Filho responde por acusações de homicídio qualificado e lesão corporal gravíssima por acidente que matou motorista de aplicativo em São Paulo,sociedade,2024-04-30 13:57:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/Fernando-Sastre-de-Andrade-Filho-300x182.jpg,https://www.cartacapital.com.br/sociedade/justica-de-sp-nega-novo-pedido-de-prisao-contra-motorista-da-porsche/
A má notícia para Haddad no relatório do PL do Perse,A Casa Alta deve votar nesta terça-feira 30 um teto para o programa de incentivo ao setor de eventos,economia,2024-04-30 13:46:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/fernando-haddad-300x173.png,https://www.cartacapital.com.br/economia/a-ma-noticia-para-haddad-no-relatorio-do-pl-do-perse/
Número de pessoas mortas pela PM paulista cresceu 138% no 1º trimestre,"Segundo o boletim divulgado nessa segunda 29, foram 179 casos nos primeiros três meses de 2024, contra 75 no mesmo período do ano passado",sociedade,2024-04-30 13:17:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/2juvmtxsaaspda-topaz-300x179.png,https://www.cartacapital.com.br/sociedade/numero-de-pessoas-mortas-pela-pm-paulista-cresceu-138-no-1o-trimestre/
"Jornada semanal de 4 dias aumenta a qualidade e a produtividade do trabalho, indica estudo","Ao todo, 21 empresas brasileiras experimentaram, desde janeiro, uma semana composta por quatro dias de trabalho e três de folga, sem redução de salários",cartaexpressa,2024-04-30 13:12:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/10/1281-ecodru2-300x187.jpg,https://www.cartacapital.com.br/cartaexpressa/jornada-semanal-de-4-dias-aumenta-a-qualidade-e-a-produtividade-do-trabalho-indica-estudo/
"Tik Tok nos EUA: ao não conseguir vencer a concorrência, o império a elimina",Não foi a Lava Jato um capítulo (trágico) dessa impossibilidade dos EUA e da oligarquia local de conviverem com a democracia?,opiniao,2024-04-30 13:08:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2020/08/tiktok-5409103_1280-300x200.jpg,https://www.cartacapital.com.br/opiniao/tik-tok-nos-eua-ao-nao-conseguir-vencer-a-concorrencia-o-imperio-a-elimina/
Relator do Orçamento no Congresso sugere que Haddad leia 'menos Maquiavel e mais a Bíblia',"Declaração ocorre poucos dias após 'cobrança' de Lula ao ministro: 'Haddad tem que, em vez de ler um livro, perder algumas horas conversando no Congresso', disse o presidente na semana passada",cartaexpressa,2024-04-30 12:51:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/53676366631_a96ff6f75d_b-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/relator-do-orcamento-no-congresso-sugere-que-haddad-leia-menos-maquiavel-e-mais-a-biblia/
"Após morte de cão, Anac abre consulta pública sobre o transporte aéreo de animais",O golden retriever Joca morreu após um erro de trajeto da Gol,cartaexpressa,2024-04-30 12:27:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/Golden-300x173.jpg,https://www.cartacapital.com.br/cartaexpressa/apos-morte-de-cao-anac-abre-consulta-publica-sobre-o-transporte-aereo-de-animais/
"Netanyahu promete ofensiva em Rafah, “com ou sem” trégua com Hamas",Israel já informou que irá esperar até quarta-feira pela resposta do Hamas sobre a proposta de interrupção temporária do conflito,mundo,2024-04-30 12:22:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/10/000_33ZE9GF-1-300x173.jpg,https://www.cartacapital.com.br/mundo/netanyahu-promete-ofensiva-em-rafah-com-ou-sem-tregua-com-hamas/
ALERTA: Site falso copia CartaCapital e redireciona para conteúdo fraudulento,"Pedimos atenção redobrada aos leitores que acessam nosso conteúdo a partir de buscadores, como o Google e o Bing",carta-capital,2024-04-30 11:55:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/CAPA-para-materia@-8-300x173.png,https://www.cartacapital.com.br/carta-capital/alerta-site-falso-copia-cartacapital-e-redireciona-para-conteudo-fraudulento/
CCJ do Senado adia novamente análise sobre volta do DPVAT; R$ 15 bilhões estão em jogo,"Presidente da Comissão, Davi Alcolumbre disse que adiamento obedece a questão regimental; governo tem pressa por aprovação",politica,2024-04-30 11:54:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/53645277390_17f5cc0207_b-300x200.jpg,https://www.cartacapital.com.br/politica/ccj-do-senado-adia-novamente-analise-sobre-volta-do-dpvat-r-15-bilhoes-estao-em-jogo/
"Gravação clandestina não serve como prova em processo eleitoral, decide o STF","A exceção vale para os casos em que o registro ocorrer em local público, sem qualquer controle de acesso",justica,2024-04-30 23:00:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/53513264248_ba54dc7113_k-300x200.jpg,https://www.cartacapital.com.br/justica/gravacao-clandestina-nao-serve-como-prova-em-processo-eleitoral-decide-o-stf/
Moraes suspende lei de cidade paulista que autorizava clubes de tiro a definir local e horário de funcionamento,O ministro do STF emitiu a decisão no âmbito de uma ação apresentada pelo PT,cartaexpressa,2024-04-30 22:40:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/53630248813_3937dc5208_k-300x177.jpg,https://www.cartacapital.com.br/cartaexpressa/moraes-suspende-lei-de-cidade-paulista-que-autorizava-clubes-de-tiro-a-definir-local-e-horario-de-funcionamento/
"Aliviado com Perse sem correção pela inflação, Haddad acena a Lira e Pacheco",O ministro da Fazenda citou diretamente os chefes do Congresso depois de semanas de tensão entre Executivo e Legislativo,economia,2024-04-30 22:11:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/fernandohaddad-300x173.png,https://www.cartacapital.com.br/economia/aliviado-com-perse-sem-correcao-pela-inflacao-haddad-acena-a-lira-e-pacheco/
Senado aprova incentivo tributário para a troca de equipamentos industriais; falta a sanção de Lula,"O projeto autoriza o Executivo a oferecer cotas de depreciação acelerada para máquinas, equipamentos, aparelhos e instrumentos",politica,2024-04-30 21:58:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/Senado-300x199.jpeg,https://www.cartacapital.com.br/politica/senado-aprova-incentivo-tributario-para-a-troca-de-equipamentos-industriais-falta-a-sancao-de-lula/
Colômbia denuncia o roubo de um milhão de armas do Exército,"O presidente Gustavo Petro atribuiu o caso a redes de tráfico ligadas a grupos ilegais colombianos e estrangeiros, que 'provavelmente' chegaram ao Haiti",mundo,2024-04-30 21:46:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/03/000_34KJ2F4-300x200.jpg,https://www.cartacapital.com.br/mundo/colombia-denuncia-o-roubo-de-um-milhao-de-armas-do-exercito/
TSE pede mais provas e adia julgamento que pode cassar o senador bolsonarista Jorge Seif,"O relator, Floriano de Azevedo Marques, apontou problemas nos elementos apresentados nos autos",politica,2024-04-30 21:15:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/10/CAPA-para-matéria-1064-×-614-px-10-300x173.png,https://www.cartacapital.com.br/politica/tse-pede-mais-provas-e-adia-julgamento-que-pode-cassar-o-senador-bolsonarista-jorge-seif/
Marinho exalta criação de empregos e defende combate à precarização em discurso sobre o 1º de Maio,O ministro do Trabalho também enalteceu o aumento real do salário mínimo e uma política pela igualdade salarial entre homens e mulheres,sociedade,2024-04-30 20:59:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/LuizMarinho-300x200.jpeg,https://www.cartacapital.com.br/sociedade/marinho-exalta-criacao-de-empregos-e-defende-combate-a-precarizacao-em-discurso-sobre-o-1o-de-maio/
